layer,input_index,output_index,weight
fc3.weight,12,52,-2332
fc3.weight,13,52,-1165
fc3.weight,14,52,0
fc3.weight,15,52,0
fc3.weight,16,52,1068
fc3.weight,17,52,-33
fc3.weight,18,52,0
fc3.weight,19,52,109
fc3.weight,20,52,478
fc3.weight,21,52,103
fc3.weight,22,52,294
fc3.weight,23,52,-2
fc3.weight,24,52,-153
fc3.weight,25,52,1046
fc3.weight,26,52,373
fc3.weight,27,52,0
fc3.weight,28,52,-180
fc3.weight,29,52,0
fc3.weight,30,52,0
fc3.weight,31,52,-1176
fc3.weight,32,52,1002
fc3.weight,33,52,0
fc3.weight,34,52,0
fc3.weight,35,52,-621
fc3.weight,36,52,-889
fc3.weight,37,52,0
fc3.weight,38,52,300
fc3.weight,39,52,0
fc3.weight,40,52,-89
fc3.weight,41,52,0
fc3.weight,42,52,47
fc3.weight,43,52,188
fc3.weight,44,52,0
fc3.weight,45,52,-686
fc3.weight,46,52,0
fc3.weight,47,52,-523
fc3.weight,48,52,-719
fc3.weight,49,52,204
fc3.weight,50,52,600
fc3.weight,51,52,-325
fc3.weight,52,52,-196
fc3.weight,53,52,0
fc3.weight,54,52,115
fc3.weight,55,52,-234
fc3.weight,56,52,0
fc3.weight,57,52,-169
fc3.weight,58,52,655
fc3.weight,59,52,396
fc3.weight,60,52,0
fc3.weight,61,52,397
fc3.weight,62,52,0
fc3.weight,63,52,0
fc3.weight,64,52,0
fc3.weight,65,52,-1818
fc3.weight,66,52,-330
fc3.weight,67,52,826
fc3.weight,68,52,90
fc3.weight,69,52,987
fc3.weight,70,52,188
fc3.weight,71,52,0
fc3.weight,72,52,450
fc3.weight,73,52,-574
fc3.weight,74,52,-1521
fc3.weight,75,52,656
fc3.weight,76,52,-236
fc3.weight,77,52,-2384
fc3.weight,78,52,1207
fc3.weight,79,52,0
fc3.weight,80,52,0
fc3.weight,81,52,0
fc3.weight,82,52,90
fc3.weight,83,52,0
fc3.weight,84,52,0
fc3.weight,85,52,0
fc3.weight,86,52,54
fc3.weight,87,52,0
fc3.weight,88,52,0
fc3.weight,89,52,513
fc3.weight,90,52,0
fc3.weight,91,52,-648
fc3.weight,92,52,-47
fc3.weight,93,52,418
fc3.weight,94,52,-697
fc3.weight,95,52,252
fc3.weight,96,52,-243
fc3.weight,97,52,1631
fc3.weight,98,52,0
fc3.weight,99,52,308
fc3.weight,100,52,0
fc3.weight,101,52,156
fc3.weight,102,52,-126
fc3.weight,103,52,26
fc3.weight,104,52,724
fc3.weight,105,52,-1207
fc3.weight,106,52,305
fc3.weight,107,52,0
fc3.weight,108,52,147
fc3.weight,109,52,-555
fc3.weight,110,52,0
fc3.weight,111,52,562
fc3.weight,112,52,113
fc3.weight,113,52,0
fc3.weight,114,52,-919
fc3.weight,115,52,-491
fc3.weight,116,52,-734
fc3.weight,117,52,580
fc3.weight,118,52,0
fc3.weight,119,52,0
fc3.weight,120,52,308
fc3.weight,121,52,0
fc3.weight,122,52,0
fc3.weight,123,52,-1082
fc3.weight,124,52,-101
fc3.weight,125,52,315
fc3.weight,126,52,210
fc3.weight,127,52,-144
fc3.weight,0,53,-641
fc3.weight,1,53,-224
fc3.weight,2,53,-987
fc3.weight,3,53,46
fc3.weight,4,53,0
fc3.weight,5,53,0
fc3.weight,6,53,-37
fc3.weight,7,53,-84
fc3.weight,8,53,-426
fc3.weight,9,53,0
fc3.weight,10,53,-366
fc3.weight,11,53,-466
fc3.weight,12,53,404
fc3.weight,13,53,-2344
fc3.weight,14,53,0
fc3.weight,15,53,0
fc3.weight,16,53,-464
fc3.weight,17,53,58
fc3.weight,18,53,0
fc3.weight,19,53,-794
fc3.weight,20,53,-78
fc3.weight,21,53,660
fc3.weight,22,53,-177
fc3.weight,23,53,743
fc3.weight,24,53,99
fc3.weight,25,53,-300
fc3.weight,26,53,-2421
fc3.weight,27,53,0
fc3.weight,28,53,1300
fc3.weight,29,53,0
fc3.weight,30,53,0
fc3.weight,31,53,-1494
fc3.weight,32,53,-312
fc3.weight,33,53,0
fc3.weight,34,53,0
fc3.weight,35,53,-225
fc3.weight,36,53,-1078
fc3.weight,37,53,0
fc3.weight,38,53,-247
fc3.weight,39,53,0
fc3.weight,40,53,725
fc3.weight,41,53,0
fc3.weight,42,53,-2013
fc3.weight,43,53,-425
fc3.weight,44,53,0
fc3.weight,45,53,-276
fc3.weight,46,53,0
fc3.weight,47,53,3
fc3.weight,48,53,80
fc3.weight,49,53,-2304
fc3.weight,50,53,-593
fc3.weight,51,53,-1422
fc3.weight,52,53,232
fc3.weight,53,53,0
fc3.weight,54,53,436
fc3.weight,55,53,-836
fc3.weight,56,53,0
fc3.weight,57,53,244
fc3.weight,58,53,125
fc3.weight,59,53,626
fc3.weight,60,53,0
fc3.weight,61,53,-323
fc3.weight,62,53,0
fc3.weight,63,53,0
fc3.weight,64,53,0
fc3.weight,65,53,181
fc3.weight,66,53,-2945
fc3.weight,67,53,-398
fc3.weight,68,53,-408
fc3.weight,69,53,720
fc3.weight,70,53,-1978
fc3.weight,71,53,0
fc3.weight,72,53,-1270
fc3.weight,73,53,489
fc3.weight,74,53,831
fc3.weight,75,53,638
fc3.weight,76,53,-65
fc3.weight,77,53,402
fc3.weight,78,53,-25
fc3.weight,79,53,0
fc3.weight,80,53,0
fc3.weight,81,53,0
fc3.weight,82,53,344
fc3.weight,83,53,0
fc3.weight,84,53,0
fc3.weight,85,53,0
fc3.weight,86,53,-370
fc3.weight,87,53,0
fc3.weight,88,53,0
fc3.weight,89,53,-100
fc3.weight,90,53,0
fc3.weight,91,53,1348
fc3.weight,92,53,3
fc3.weight,93,53,812
fc3.weight,94,53,-1387
fc3.weight,95,53,41
fc3.weight,96,53,190
fc3.weight,97,53,-3009
fc3.weight,98,53,0
fc3.weight,99,53,673
fc3.weight,100,53,0
fc3.weight,101,53,28
fc3.weight,102,53,-178
fc3.weight,103,53,-449
fc3.weight,104,53,415
fc3.weight,105,53,-1515
fc3.weight,106,53,-91
fc3.weight,107,53,0
fc3.weight,108,53,-2892
fc3.weight,109,53,30
fc3.weight,110,53,0
fc3.weight,111,53,135
fc3.weight,112,53,55
fc3.weight,113,53,0
fc3.weight,114,53,-1959
fc3.weight,115,53,-757
fc3.weight,116,53,56
fc3.weight,117,53,1296
fc3.weight,118,53,0
fc3.weight,119,53,0
fc3.weight,120,53,-264
fc3.weight,121,53,0
fc3.weight,122,53,0
fc3.weight,123,53,364
fc3.weight,124,53,-2062
fc3.weight,125,53,-543
fc3.weight,126,53,677
fc3.weight,127,53,102
fc3.weight,0,54,0
fc3.weight,1,54,0
fc3.weight,2,54,0
fc3.weight,3,54,0
fc3.weight,4,54,0
fc3.weight,5,54,0
fc3.weight,6,54,0
fc3.weight,7,54,0
fc3.weight,8,54,0
fc3.weight,9,54,0
fc3.weight,10,54,0
fc3.weight,11,54,0
fc3.weight,12,54,0
fc3.weight,13,54,0
fc3.weight,14,54,0
fc3.weight,15,54,0
fc3.weight,16,54,0
fc3.weight,17,54,0
fc3.weight,18,54,0
fc3.weight,19,54,0
fc3.weight,20,54,0
fc3.weight,21,54,0
fc3.weight,22,54,0
fc3.weight,23,54,0
fc3.weight,24,54,0
fc3.weight,25,54,0
fc3.weight,26,54,0
fc3.weight,27,54,0
fc3.weight,28,54,0
fc3.weight,29,54,0
fc3.weight,30,54,0
fc3.weight,31,54,0
fc3.weight,32,54,0
fc3.weight,33,54,0
fc3.weight,34,54,0
fc3.weight,35,54,0
fc3.weight,36,54,0
fc3.weight,37,54,0
fc3.weight,38,54,0
fc3.weight,39,54,0
fc3.weight,40,54,0
fc3.weight,41,54,0
fc3.weight,42,54,0
fc3.weight,43,54,0
fc3.weight,44,54,0
fc3.weight,45,54,0
fc3.weight,46,54,0
fc3.weight,47,54,0
fc3.weight,48,54,0
fc3.weight,49,54,0
fc3.weight,50,54,0
fc3.weight,51,54,0
fc3.weight,52,54,0
fc3.weight,53,54,0
fc3.weight,54,54,0
fc3.weight,55,54,0
fc3.weight,56,54,0
fc3.weight,57,54,0
fc3.weight,58,54,0
fc3.weight,59,54,0
fc3.weight,60,54,0
fc3.weight,61,54,0
fc3.weight,62,54,0
fc3.weight,63,54,0
fc3.weight,64,54,0
fc3.weight,65,54,0
fc3.weight,66,54,0
fc3.weight,67,54,0
fc3.weight,68,54,0
fc3.weight,69,54,0
fc3.weight,70,54,0
fc3.weight,71,54,0
fc3.weight,72,54,0
fc3.weight,73,54,0
fc3.weight,74,54,0
fc3.weight,75,54,0
fc3.weight,76,54,0
fc3.weight,77,54,0
fc3.weight,78,54,0
fc3.weight,79,54,0
fc3.weight,80,54,0
fc3.weight,81,54,0
fc3.weight,82,54,0
fc3.weight,83,54,0
fc3.weight,84,54,0
fc3.weight,85,54,0
fc3.weight,86,54,0
fc3.weight,87,54,0
fc3.weight,88,54,0
fc3.weight,89,54,0
fc3.weight,90,54,0
fc3.weight,91,54,0
fc3.weight,92,54,0
fc3.weight,93,54,0
fc3.weight,94,54,0
fc3.weight,95,54,0
fc3.weight,96,54,0
fc3.weight,97,54,0
fc3.weight,98,54,0
fc3.weight,99,54,0
fc3.weight,100,54,0
fc3.weight,101,54,0
fc3.weight,102,54,0
fc3.weight,103,54,0
fc3.weight,104,54,0
fc3.weight,105,54,0
fc3.weight,106,54,0
fc3.weight,107,54,0
fc3.weight,108,54,0
fc3.weight,109,54,0
fc3.weight,110,54,0
fc3.weight,111,54,0
fc3.weight,112,54,0
fc3.weight,113,54,0
fc3.weight,114,54,0
fc3.weight,115,54,0
fc3.weight,116,54,0
fc3.weight,117,54,0
fc3.weight,118,54,0
fc3.weight,119,54,0
fc3.weight,120,54,0
fc3.weight,121,54,0
fc3.weight,122,54,0
fc3.weight,123,54,0
fc3.weight,124,54,0
fc3.weight,125,54,0
fc3.weight,126,54,0
fc3.weight,127,54,0
fc3.weight,0,55,-174
fc3.weight,1,55,29
fc3.weight,2,55,-276
fc3.weight,3,55,81
fc3.weight,4,55,0
fc3.weight,5,55,0
fc3.weight,6,55,-1335
fc3.weight,7,55,253
fc3.weight,8,55,16
fc3.weight,9,55,0
fc3.weight,10,55,524
fc3.weight,11,55,244
fc3.weight,12,55,1
fc3.weight,13,55,-965
fc3.weight,14,55,0
fc3.weight,15,55,0
fc3.weight,16,55,234
fc3.weight,17,55,66
fc3.weight,18,55,0
fc3.weight,19,55,154
fc3.weight,20,55,-100
fc3.weight,21,55,-828
fc3.weight,22,55,-66
fc3.weight,23,55,-668
fc3.weight,24,55,107
fc3.weight,25,55,167
fc3.weight,26,55,-3634
fc3.weight,27,55,0
fc3.weight,28,55,-764
fc3.weight,29,55,0
fc3.weight,30,55,0
fc3.weight,31,55,-863
fc3.weight,32,55,-142
fc3.weight,33,55,0
fc3.weight,34,55,0
fc3.weight,35,55,1148
fc3.weight,36,55,198
fc3.weight,37,55,0
fc3.weight,38,55,143
fc3.weight,39,55,0
fc3.weight,40,55,-76
fc3.weight,41,55,0
fc3.weight,42,55,-135
fc3.weight,43,55,-1357
fc3.weight,44,55,0
fc3.weight,45,55,-1112
fc3.weight,46,55,0
fc3.weight,47,55,431
fc3.weight,48,55,-1823
fc3.weight,49,55,-584
fc3.weight,50,55,-458
fc3.weight,51,55,-16
fc3.weight,52,55,378
fc3.weight,53,55,0
fc3.weight,54,55,-177
fc3.weight,55,55,-340
fc3.weight,56,55,0
fc3.weight,57,55,565
fc3.weight,58,55,-59
fc3.weight,59,55,-841
fc3.weight,60,55,0
fc3.weight,61,55,87
fc3.weight,62,55,0
fc3.weight,63,55,0
fc3.weight,64,55,0
fc3.weight,65,55,426
fc3.weight,66,55,-1225
fc3.weight,67,55,-45
fc3.weight,68,55,81
fc3.weight,69,55,-1402
fc3.weight,70,55,234
fc3.weight,71,55,0
fc3.weight,72,55,148
fc3.weight,73,55,-201
fc3.weight,74,55,-276
fc3.weight,75,55,-52
fc3.weight,76,55,-148
fc3.weight,77,55,-8987
fc3.weight,78,55,618
fc3.weight,79,55,0
fc3.weight,80,55,0
fc3.weight,81,55,0
fc3.weight,82,55,-527
fc3.weight,83,55,0
fc3.weight,84,55,0
fc3.weight,85,55,0
fc3.weight,86,55,500
fc3.weight,87,55,0
fc3.weight,88,55,0
fc3.weight,89,55,-3057
fc3.weight,90,55,0
fc3.weight,91,55,479
fc3.weight,92,55,-5067
fc3.weight,93,55,205
fc3.weight,94,55,-138
fc3.weight,95,55,232
fc3.weight,96,55,86
fc3.weight,97,55,-3949
fc3.weight,98,55,0
fc3.weight,99,55,579
fc3.weight,100,55,0
fc3.weight,101,55,313
fc3.weight,102,55,293
fc3.weight,103,55,-204
fc3.weight,104,55,-851
fc3.weight,105,55,167
fc3.weight,106,55,-338
fc3.weight,107,55,0
fc3.weight,108,55,-174
fc3.weight,109,55,-843
fc3.weight,110,55,0
fc3.weight,111,55,-70
fc3.weight,112,55,-70
fc3.weight,113,55,0
fc3.weight,114,55,936
fc3.weight,115,55,-249
fc3.weight,116,55,-1056
fc3.weight,117,55,-5013
fc3.weight,118,55,0
fc3.weight,119,55,0
fc3.weight,120,55,-53
fc3.weight,121,55,0
fc3.weight,122,55,0
fc3.weight,123,55,1889
fc3.weight,124,55,-385
fc3.weight,125,55,-6294
fc3.weight,126,55,36
fc3.weight,127,55,-1039
fc3.weight,0,56,0
fc3.weight,1,56,0
fc3.weight,2,56,0
fc3.weight,3,56,0
fc3.weight,4,56,0
fc3.weight,5,56,0
fc3.weight,6,56,0
fc3.weight,7,56,0
fc3.weight,8,56,0
fc3.weight,9,56,0
fc3.weight,10,56,0
fc3.weight,11,56,0
fc3.weight,12,56,0
fc3.weight,13,56,0
fc3.weight,14,56,0
fc3.weight,15,56,0
fc3.weight,16,56,0
fc3.weight,17,56,0
fc3.weight,18,56,0
fc3.weight,19,56,0
fc3.weight,20,56,0
fc3.weight,21,56,0
fc3.weight,22,56,0
fc3.weight,23,56,0
fc3.weight,24,56,0
fc3.weight,25,56,0
fc3.weight,26,56,0
fc3.weight,27,56,0
fc3.weight,28,56,0
fc3.weight,29,56,0
fc3.weight,30,56,0
fc3.weight,31,56,0
fc3.weight,32,56,0
fc3.weight,33,56,0
fc3.weight,34,56,0
fc3.weight,35,56,0
fc3.weight,36,56,0
fc3.weight,37,56,0
fc3.weight,38,56,0
fc3.weight,39,56,0
fc3.weight,40,56,0
fc3.weight,41,56,0
fc3.weight,42,56,0
fc3.weight,43,56,0
fc3.weight,44,56,0
fc3.weight,45,56,0
fc3.weight,46,56,0
fc3.weight,47,56,0
fc3.weight,48,56,0
fc3.weight,49,56,0
fc3.weight,50,56,0
fc3.weight,51,56,0
fc3.weight,52,56,0
fc3.weight,53,56,0
fc3.weight,54,56,0
fc3.weight,55,56,0
fc3.weight,56,56,0
fc3.weight,57,56,0
fc3.weight,58,56,0
fc3.weight,59,56,0
fc3.weight,60,56,0
fc3.weight,61,56,0
fc3.weight,62,56,0
fc3.weight,63,56,0
fc3.weight,64,56,0
fc3.weight,65,56,0
fc3.weight,66,56,0
fc3.weight,67,56,0
fc3.weight,68,56,0
fc3.weight,69,56,0
fc3.weight,70,56,0
fc3.weight,71,56,0
fc3.weight,72,56,0
fc3.weight,73,56,0
fc3.weight,74,56,0
fc3.weight,75,56,0
fc3.weight,76,56,0
fc3.weight,77,56,0
fc3.weight,78,56,0
fc3.weight,79,56,0
fc3.weight,80,56,0
fc3.weight,81,56,0
fc3.weight,82,56,0
fc3.weight,83,56,0
fc3.weight,84,56,0
fc3.weight,85,56,0
fc3.weight,86,56,0
fc3.weight,87,56,0
fc3.weight,88,56,0
fc3.weight,89,56,0
fc3.weight,90,56,0
fc3.weight,91,56,0
fc3.weight,92,56,0
fc3.weight,93,56,0
fc3.weight,94,56,0
fc3.weight,95,56,0
fc3.weight,96,56,0
fc3.weight,97,56,0
fc3.weight,98,56,0
fc3.weight,99,56,0
fc3.weight,100,56,0
fc3.weight,101,56,0
fc3.weight,102,56,0
fc3.weight,103,56,0
fc3.weight,104,56,0
fc3.weight,105,56,0
fc3.weight,106,56,0
fc3.weight,107,56,0
fc3.weight,108,56,0
fc3.weight,109,56,0
fc3.weight,110,56,0
fc3.weight,111,56,0
fc3.weight,112,56,0
fc3.weight,113,56,0
fc3.weight,114,56,0
fc3.weight,115,56,0
fc3.weight,116,56,0
fc3.weight,117,56,0
fc3.weight,118,56,0
fc3.weight,119,56,0
fc3.weight,120,56,0
fc3.weight,121,56,0
fc3.weight,122,56,0
fc3.weight,123,56,0
fc3.weight,124,56,0
fc3.weight,125,56,0
fc3.weight,126,56,0
fc3.weight,127,56,0
fc3.weight,0,57,0
fc3.weight,1,57,0
fc3.weight,2,57,0
fc3.weight,3,57,0
fc3.weight,4,57,0
fc3.weight,5,57,0
fc3.weight,6,57,0
fc3.weight,7,57,0
fc3.weight,8,57,0
fc3.weight,9,57,0
fc3.weight,10,57,0
fc3.weight,11,57,0
fc3.weight,12,57,0
fc3.weight,13,57,0
fc3.weight,14,57,0
fc3.weight,15,57,0
fc3.weight,16,57,0
fc3.weight,17,57,0
fc3.weight,18,57,0
fc3.weight,19,57,0
fc3.weight,20,57,0
fc3.weight,21,57,0
fc3.weight,22,57,0
fc3.weight,23,57,0
fc3.weight,24,57,0
fc3.weight,25,57,0
fc3.weight,26,57,0
fc3.weight,27,57,0
fc3.weight,28,57,0
fc3.weight,29,57,0
fc3.weight,30,57,0
fc3.weight,31,57,0
fc3.weight,32,57,0
fc3.weight,33,57,0
fc3.weight,34,57,0
fc3.weight,35,57,0
fc3.weight,36,57,0
fc3.weight,37,57,0
fc3.weight,38,57,0
fc3.weight,39,57,0
fc3.weight,40,57,0
fc3.weight,41,57,0
fc3.weight,42,57,0
fc3.weight,43,57,0
fc3.weight,44,57,0
fc3.weight,45,57,0
fc3.weight,46,57,0
fc3.weight,47,57,0
fc3.weight,48,57,0
fc3.weight,49,57,0
fc3.weight,50,57,0
fc3.weight,51,57,0
fc3.weight,52,57,0
fc3.weight,53,57,0
fc3.weight,54,57,0
fc3.weight,55,57,0
fc3.weight,56,57,0
fc3.weight,57,57,0
fc3.weight,58,57,0
fc3.weight,59,57,0
fc3.weight,60,57,0
fc3.weight,61,57,0
fc3.weight,62,57,0
fc3.weight,63,57,0
fc3.weight,64,57,0
fc3.weight,65,57,0
fc3.weight,66,57,0
fc3.weight,67,57,0
fc3.weight,68,57,0
fc3.weight,69,57,0
fc3.weight,70,57,0
fc3.weight,71,57,0
fc3.weight,72,57,0
fc3.weight,73,57,0
fc3.weight,74,57,0
fc3.weight,75,57,0
fc3.weight,76,57,0
fc3.weight,77,57,0
fc3.weight,78,57,0
fc3.weight,79,57,0
fc3.weight,80,57,0
fc3.weight,81,57,0
fc3.weight,82,57,0
fc3.weight,83,57,0
fc3.weight,84,57,0
fc3.weight,85,57,0
fc3.weight,86,57,0
fc3.weight,87,57,0
fc3.weight,88,57,0
fc3.weight,89,57,0
fc3.weight,90,57,0
fc3.weight,91,57,0
fc3.weight,92,57,0
fc3.weight,93,57,0
fc3.weight,94,57,0
fc3.weight,95,57,0
fc3.weight,96,57,0
fc3.weight,97,57,0
fc3.weight,98,57,0
fc3.weight,99,57,0
fc3.weight,100,57,0
fc3.weight,101,57,0
fc3.weight,102,57,0
fc3.weight,103,57,0
fc3.weight,104,57,0
fc3.weight,105,57,0
fc3.weight,106,57,0
fc3.weight,107,57,0
fc3.weight,108,57,0
fc3.weight,109,57,0
fc3.weight,110,57,0
fc3.weight,111,57,0
fc3.weight,112,57,0
fc3.weight,113,57,0
fc3.weight,114,57,0
fc3.weight,115,57,0
fc3.weight,116,57,0
fc3.weight,117,57,0
fc3.weight,118,57,0
fc3.weight,119,57,0
fc3.weight,120,57,0
fc3.weight,121,57,0
fc3.weight,122,57,0
fc3.weight,123,57,0
fc3.weight,124,57,0
fc3.weight,125,57,0
fc3.weight,126,57,0
fc3.weight,127,57,0
fc3.weight,0,58,15
fc3.weight,1,58,-65
fc3.weight,2,58,819
fc3.weight,3,58,-186
fc3.weight,4,58,0
fc3.weight,5,58,0
fc3.weight,6,58,291
fc3.weight,7,58,540
fc3.weight,8,58,-92
fc3.weight,9,58,0
fc3.weight,10,58,-222
fc3.weight,11,58,1318
fc3.weight,12,58,-1348
fc3.weight,13,58,306
fc3.weight,14,58,0
fc3.weight,15,58,0
fc3.weight,16,58,-2595
fc3.weight,17,58,301
fc3.weight,18,58,0
fc3.weight,19,58,-19
fc3.weight,20,58,626
fc3.weight,21,58,62
fc3.weight,22,58,-49
fc3.weight,23,58,109
fc3.weight,24,58,44
fc3.weight,25,58,39
fc3.weight,26,58,941
fc3.weight,27,58,0
fc3.weight,28,58,-2902
fc3.weight,29,58,0
fc3.weight,30,58,0
fc3.weight,31,58,682
fc3.weight,32,58,-1748
fc3.weight,33,58,0
fc3.weight,34,58,0
fc3.weight,35,58,103
fc3.weight,36,58,-976
fc3.weight,37,58,0
fc3.weight,38,58,-416
fc3.weight,39,58,0
fc3.weight,40,58,-42
fc3.weight,41,58,0
fc3.weight,42,58,-39
fc3.weight,43,58,276
fc3.weight,44,58,0
fc3.weight,45,58,471
fc3.weight,46,58,0
fc3.weight,47,58,158
fc3.weight,48,58,-4645
fc3.weight,49,58,366
fc3.weight,50,58,710
fc3.weight,51,58,238
fc3.weight,52,58,276
fc3.weight,53,58,0
fc3.weight,54,58,398
fc3.weight,55,58,-272
fc3.weight,56,58,0
fc3.weight,57,58,219
fc3.weight,58,58,-937
fc3.weight,59,58,18
fc3.weight,60,58,0
fc3.weight,61,58,-189
fc3.weight,62,58,0
fc3.weight,63,58,0
fc3.weight,64,58,0
fc3.weight,65,58,-75
fc3.weight,66,58,-1745
fc3.weight,67,58,348
fc3.weight,68,58,-150
fc3.weight,69,58,-217
fc3.weight,70,58,-23
fc3.weight,71,58,0
fc3.weight,72,58,250
fc3.weight,73,58,249
fc3.weight,74,58,-1100
fc3.weight,75,58,-88
fc3.weight,76,58,63
fc3.weight,77,58,-3733
fc3.weight,78,58,564
fc3.weight,79,58,0
fc3.weight,80,58,0
fc3.weight,81,58,0
fc3.weight,82,58,154
fc3.weight,83,58,0
fc3.weight,84,58,0
fc3.weight,85,58,0
fc3.weight,86,58,126
fc3.weight,87,58,0
fc3.weight,88,58,0
fc3.weight,89,58,1871
fc3.weight,90,58,0
fc3.weight,91,58,629
fc3.weight,92,58,328
fc3.weight,93,58,-155
fc3.weight,94,58,-45
fc3.weight,95,58,302
fc3.weight,96,58,-111
fc3.weight,97,58,-1725
fc3.weight,98,58,0
fc3.weight,99,58,421
fc3.weight,100,58,0
fc3.weight,101,58,372
fc3.weight,102,58,348
fc3.weight,103,58,-462
fc3.weight,104,58,-211
fc3.weight,105,58,0
fc3.weight,106,58,30
fc3.weight,107,58,0
fc3.weight,108,58,-212
fc3.weight,109,58,263
fc3.weight,110,58,0
fc3.weight,111,58,-226
fc3.weight,112,58,336
fc3.weight,113,58,0
fc3.weight,114,58,-547
fc3.weight,115,58,-1270
fc3.weight,116,58,-367
fc3.weight,117,58,-170
fc3.weight,118,58,0
fc3.weight,119,58,0
fc3.weight,120,58,368
fc3.weight,121,58,0
fc3.weight,122,58,0
fc3.weight,123,58,-2576
fc3.weight,124,58,-2
fc3.weight,125,58,-829
fc3.weight,126,58,790
fc3.weight,127,58,1265
fc3.weight,0,59,206
fc3.weight,1,59,-66
fc3.weight,2,59,518
fc3.weight,3,59,746
fc3.weight,4,59,0
fc3.weight,5,59,0
fc3.weight,6,59,203
fc3.weight,7,59,234
fc3.weight,8,59,1027
fc3.weight,9,59,0
fc3.weight,10,59,794
fc3.weight,11,59,426
fc3.weight,12,59,2
fc3.weight,13,59,-51
fc3.weight,14,59,0
fc3.weight,15,59,0
fc3.weight,16,59,29
fc3.weight,17,59,479
fc3.weight,18,59,0
fc3.weight,19,59,-87
fc3.weight,20,59,589
fc3.weight,21,59,295
fc3.weight,22,59,-260
fc3.weight,23,59,288
fc3.weight,24,59,154
fc3.weight,25,59,-56
fc3.weight,26,59,41
fc3.weight,27,59,0
fc3.weight,28,59,-927
fc3.weight,29,59,0
fc3.weight,30,59,0
fc3.weight,31,59,100
fc3.weight,32,59,56
fc3.weight,33,59,0
fc3.weight,34,59,0
fc3.weight,35,59,1042
fc3.weight,36,59,504
fc3.weight,37,59,0
fc3.weight,38,59,100
fc3.weight,39,59,0
fc3.weight,40,59,-148
fc3.weight,41,59,0
fc3.weight,42,59,-377
fc3.weight,43,59,-183
fc3.weight,44,59,0
fc3.weight,45,59,-684
fc3.weight,46,59,0
fc3.weight,47,59,-18
fc3.weight,48,59,-30
fc3.weight,49,59,-281
fc3.weight,50,59,537
fc3.weight,51,59,-682
fc3.weight,52,59,430
fc3.weight,53,59,0
fc3.weight,54,59,-104
fc3.weight,55,59,102
fc3.weight,56,59,0
fc3.weight,57,59,956
fc3.weight,58,59,-58
fc3.weight,59,59,265
fc3.weight,60,59,0
fc3.weight,61,59,257
fc3.weight,62,59,0
fc3.weight,63,59,0
fc3.weight,64,59,0
fc3.weight,65,59,-18
fc3.weight,66,59,-733
fc3.weight,67,59,-178
fc3.weight,68,59,-108
fc3.weight,69,59,-1285
fc3.weight,70,59,-312
fc3.weight,71,59,0
fc3.weight,72,59,179
fc3.weight,73,59,-206
fc3.weight,74,59,-423
fc3.weight,75,59,-245
fc3.weight,76,59,-349
fc3.weight,77,59,-2512
fc3.weight,78,59,-226
fc3.weight,79,59,0
fc3.weight,80,59,0
fc3.weight,81,59,0
fc3.weight,82,59,-128
fc3.weight,83,59,0
fc3.weight,84,59,0
fc3.weight,85,59,0
fc3.weight,86,59,552
fc3.weight,87,59,0
fc3.weight,88,59,0
fc3.weight,89,59,-1591
fc3.weight,90,59,0
fc3.weight,91,59,138
fc3.weight,92,59,-706
fc3.weight,93,59,114
fc3.weight,94,59,85
fc3.weight,95,59,53
fc3.weight,96,59,-16
fc3.weight,97,59,-1867
fc3.weight,98,59,0
fc3.weight,99,59,-980
fc3.weight,100,59,0
fc3.weight,101,59,149
fc3.weight,102,59,-239
fc3.weight,103,59,168
fc3.weight,104,59,-22
fc3.weight,105,59,-433
fc3.weight,106,59,-273
fc3.weight,107,59,0
fc3.weight,108,59,194
fc3.weight,109,59,-497
fc3.weight,110,59,0
fc3.weight,111,59,-105
fc3.weight,112,59,-115
fc3.weight,113,59,0
fc3.weight,114,59,-74
fc3.weight,115,59,-504
fc3.weight,116,59,3
fc3.weight,117,59,-665
fc3.weight,118,59,0
fc3.weight,119,59,0
fc3.weight,120,59,-68
fc3.weight,121,59,0
fc3.weight,122,59,0
fc3.weight,123,59,1194
fc3.weight,124,59,-231
fc3.weight,125,59,-664
fc3.weight,126,59,302
fc3.weight,127,59,840
fc3.weight,0,60,-715
fc3.weight,1,60,398
fc3.weight,2,60,-921
fc3.weight,3,60,164
fc3.weight,4,60,0
fc3.weight,5,60,0
fc3.weight,6,60,1130
fc3.weight,7,60,231
fc3.weight,8,60,19
fc3.weight,9,60,0
fc3.weight,10,60,62
fc3.weight,11,60,11
fc3.weight,12,60,632
fc3.weight,13,60,-3526
fc3.weight,14,60,0
fc3.weight,15,60,0
fc3.weight,16,60,568
fc3.weight,17,60,410
fc3.weight,18,60,0
fc3.weight,19,60,-516
fc3.weight,20,60,-66
fc3.weight,21,60,-111
fc3.weight,22,60,363
fc3.weight,23,60,0
fc3.weight,24,60,158
fc3.weight,25,60,-453
fc3.weight,26,60,2236
fc3.weight,27,60,0
fc3.weight,28,60,-164
fc3.weight,29,60,0
fc3.weight,30,60,0
fc3.weight,31,60,1402
fc3.weight,32,60,367
fc3.weight,33,60,0
fc3.weight,34,60,0
fc3.weight,35,60,-275
fc3.weight,36,60,-29
fc3.weight,37,60,0
fc3.weight,38,60,-190
fc3.weight,39,60,0
